src,dst,packets,duration,rate,mean,std,max,min,tcp,udp,dns,icmp,syn,ack,psh,fin,urg,rst,sport,dport
172.16.0.5,192.168.50.1,208195,7.800304000013309,26690.626416565916,925.4526237421647,623.7953769025826,1495,16,40,116917,0,16,0.65,0.35,0.15,0.1,0.0,0.0,447.14609860947667,18426.028799923148
172.16.0.5,192.168.50.1,208475,7.223087000012889,28862.31330172653,924.115203261782,624.9000268177446,1495,16,46,116920,0,14,0.4782608695652174,0.5217391304347826,0.17391304347826086,0.0,0.0,0.0,431.94882839669026,18404.909442379183
172.16.0.5,192.168.50.1,208290,7.263721000012688,28675.385522053526,925.0077776177445,624.4372528648963,1495,16,50,117068,0,12,0.44,0.56,0.24,0.16,0.0,0.0,427.56079504536945,18396.673311248738
172.16.0.5,192.168.50.1,208507,7.244403000013123,28781.805760891864,924.042152062041,624.7824314027887,1495,16,34,116815,0,12,0.8235294117647058,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.0,428.0107862086165,18318.941886843128
172.16.0.5,192.168.50.1,208748,7.290570000011348,28632.603486376935,922.8951798340582,625.4450788089781,1495,16,32,116982,0,16,0.5,0.5,0.375,0.0,0.0,0.0,432.41136202502537,18339.159215896678
172.16.0.5,192.168.50.1,208263,7.190706000011814,28962.80281792328,925.0286080580804,623.9227702775612,1495,16,36,116566,0,8,0.4444444444444444,0.5555555555555556,0.2777777777777778,0.05555555555555555,0.0,0.0,435.5265265553651,18293.905460883594
172.16.0.5,192.168.50.1,208645,7.176032000011853,29075.260533907232,923.3253085384265,624.8606423494987,1495,16,60,116905,0,8,0.7666666666666667,0.23333333333333334,0.1,0.03333333333333333,0.0,0.0,442.1995494739869,18304.735292003163
172.16.0.5,192.168.50.1,208737,7.224868000011993,28891.46210002086,922.9128616392877,624.2391419813188,1495,16,62,116767,0,16,0.45161290322580644,0.5483870967741935,0.3225806451612903,0.0,0.0,0.0,435.66067826978446,18379.539578512675
172.16.0.5,192.168.50.1,208503,7.194485000011983,28980.94860155421,924.0433518942174,625.0085572626624,1495,16,64,117077,0,16,0.84375,0.15625,0.0625,0.0625,0.0,0.0,435.21787696100296,18455.95072972571
172.16.0.5,192.168.50.1,208578,7.075075000011655,29480.67688323536,923.730757798042,624.9906486899466,1495,16,0,116988,0,6,0.0,0.0,0.0,0.0,0.0,0.0,421.45993345415144,18382.860320839205
172.16.0.5,192.168.50.1,208194,7.227108000011847,28807.37357178815,925.4719540428639,624.1164208473226,1495,16,24,116945,0,10,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,431.8190629893273,18388.328011374007
172.16.0.5,192.168.50.1,208098,7.071681000011726,29426.94954702495,925.8482445770743,624.7084537867553,1495,16,98,117038,0,16,0.46938775510204084,0.5306122448979592,0.20408163265306123,0.061224489795918366,0.0,0.0,448.8732808580573,18474.9960307163
172.16.0.5,192.168.50.1,208178,7.060938000011636,29483.051685152444,925.5362286120532,623.6031280636565,1495,16,40,116961,0,10,0.2,0.75,0.35,0.15,0.0,0.05,437.4806175484441,18447.462647349865
172.16.0.5,192.168.50.1,208428,7.127121000011698,29244.34705116665,924.3530955533805,624.832706636889,1495,16,54,117153,0,6,0.14814814814814814,0.8518518518518519,0.5555555555555556,0.07407407407407407,0.0,0.0,434.9180724278888,18444.92952482392
172.16.0.5,192.168.50.1,208506,7.108743000011693,29330.923905908123,924.0226804024825,624.5350063428331,1495,16,18,117093,0,18,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.0,426.65826882679636,18401.175222775364
172.16.0.5,192.168.50.1,208426,7.110897000011752,29310.788779482467,924.4220538704384,625.0261350870227,1495,16,10,117111,0,14,0.2,0.6,0.2,0.2,0.0,0.4,421.4347586193661,18422.354384769653
172.16.0.5,192.168.50.1,208218,7.091821000011756,29360.301113022288,925.3132630224092,624.3135170657604,1495,16,4,117029,0,8,1.0,0.0,0.0,0.0,0.0,0.0,424.7977744479344,18471.33650308811
172.16.0.5,192.168.50.1,208140,7.086320000011799,29372.085934540555,925.6254396079562,623.8129703199774,1495,16,16,117101,0,10,0.875,0.0,0.0,0.0,0.0,0.125,430.2019265878736,18425.75798020563
172.16.0.5,192.168.50.1,208452,7.047619000011606,29577.64884844892,924.2899516435439,625.0411472359214,1495,16,20,117017,0,16,0.9,0.0,0.0,0.0,0.0,0.1,431.23701379694126,18444.482830579702
172.16.0.5,192.168.50.1,208692,7.091059000011425,29430.300890129918,922.9143810016675,624.6098908778981,1495,16,64,116984,0,8,0.59375,0.40625,0.25,0.0,0.0,0.0,437.920715695858,18441.688483506794
172.16.0.5,192.168.50.1,208572,7.077984000011879,29467.712840216926,923.7497171240627,625.0894576700683,1495,16,14,116830,0,8,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,0.0,425.81370461998733,18368.002545883435
172.16.0.5,192.168.50.1,208224,7.117226000011723,29256.342288365864,925.2960129475949,624.5056191117234,1495,16,50,117014,0,16,0.32,0.68,0.36,0.04,0.0,0.0,438.0134566620562,18418.91380436453
172.16.0.5,192.168.50.1,208168,7.095400000011771,29338.44462604711,925.5872276238423,623.6124326186706,1495,16,38,116929,0,14,0.7368421052631579,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.0,0.0,431.73748126513203,18474.934692171708
172.16.0.5,192.168.50.1,208344,7.092007000011702,29377.297568890754,924.7936729639442,624.9118557605647,1495,16,24,116969,0,6,0.9166666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,431.7599978881081,18432.42950120954
172.16.0.5,192.168.50.1,208652,7.272638000011645,28690.0021697307,923.3595029043574,625.0552185884997,1495,16,14,117051,0,12,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,429.5598556448057,18427.710426930968
172.16.0.5,192.168.50.1,208546,7.697535000012247,27092.569244526745,923.6983111639638,625.4724731838801,1495,16,94,116948,0,16,0.5106382978723404,0.48936170212765956,0.1276595744680851,0.06382978723404255,0.0,0.0,445.7727216057848,18380.713415745206
172.16.0.5,192.168.50.1,208962,7.652150000012112,27307.619427176578,921.9227658617356,625.3251879172425,1495,16,52,116796,0,14,0.9230769230769231,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,431.3928848307348,18371.7008259875
172.16.0.5,192.168.50.1,208708,7.642627000012172,27308.41109996178,923.0484121356153,624.2980000717461,1495,16,28,116675,0,8,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0,0.0,429.5134733694923,18360.312527550454
172.16.0.5,192.168.50.1,208499,7.292402000012096,28591.26526481318,923.9976690535686,624.8364261804912,1495,16,134,116856,0,16,0.4925373134328358,0.5074626865671642,0.26865671641791045,0.08955223880597014,0.0,0.0,457.83236370438226,18427.351162355695
172.16.0.5,192.168.50.1,208464,6.994254000011684,29805.037106123364,924.2167088801904,624.7235203475767,1495,16,44,116938,0,12,0.6818181818181818,0.2727272727272727,0.09090909090909091,0.0,0.0,0.045454545454545456,433.1718570112825,18369.86789085885
172.16.0.5,192.168.50.1,207834,6.971087000011442,29813.714848151925,927.1319658958591,623.3226765421474,1495,16,34,117023,0,4,0.23529411764705882,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.0,0.0,432.5671256868462,18501.21351174495
172.16.0.5,192.168.50.1,208676,7.22445200001167,28884.682187612696,923.2449107707642,625.4679010398207,1495,16,18,116969,0,16,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,425.1299766144645,18361.691507408614
172.16.0.5,192.168.50.1,208379,6.927713000011575,30079.046288385765,924.6219580667918,624.1782307099563,1495,16,20,116866,0,14,0.3,0.7,0.1,0.3,0.0,0.0,426.08347290273974,18419.338599379014
172.16.0.5,192.168.50.1,208247,6.949719000011603,29964.80864904787,925.2054051198817,624.1888826079307,1495,16,54,117069,0,6,0.6296296296296297,0.37037037037037035,0.1111111111111111,0.0,0.0,0.0,435.9491661344461,18448.909304815916
172.16.0.5,192.168.50.1,208602,6.952918000011608,30002.079702313724,923.4614049721479,625.1151869572303,1495,16,64,116943,0,12,0.28125,0.71875,0.21875,0.125,0.0,0.0,432.4499381597492,18322.426870308052
172.16.0.5,192.168.50.1,208469,6.973483000011512,29894.530466290067,924.208481836628,624.4890741272221,1495,16,32,116903,0,18,0.625,0.375,0.0625,0.1875,0.0,0.0,428.2555391928776,18457.871127122016
172.16.0.5,192.168.50.1,208035,6.862610000011533,30314.268186542784,926.1446006681568,622.6916426585069,1495,16,66,116664,0,10,0.21212121212121213,0.7878787878787878,0.3333333333333333,0.06060606060606061,0.0,0.0,437.31957603287907,18357.575023433557
172.16.0.5,192.168.50.1,208372,6.984270000011505,29834.470889535594,924.5755043863859,624.6885889682572,1495,16,60,117091,0,16,0.2,0.7666666666666667,0.26666666666666666,0.1,0.0,0.06666666666666667,441.9299378035437,18415.50074386194
172.16.0.5,192.168.50.1,208416,6.988859000011545,29821.17681865605,924.372130738523,624.1377036747135,1495,16,64,116935,0,18,0.1875,0.78125,0.40625,0.09375,0.0,0.03125,439.77077095808386,18416.43331126209
172.16.0.5,192.168.50.1,208476,7.008184000011693,29747.50662934252,924.1616205222664,625.2505807031031,1495,16,46,117163,0,10,0.17391304347826086,0.8260869565217391,0.43478260869565216,0.17391304347826086,0.0,0.0,434.8134749323663,18474.5522266352
172.16.0.5,192.168.50.1,208158,6.957989000011542,29916.40256971586,925.6520911999539,624.1287540992711,1495,16,28,117093,0,6,0.7142857142857143,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.0,434.78446180305343,18421.985626303096
172.16.0.5,192.168.50.1,208268,6.989570000011573,29796.968912201348,925.1248679585918,624.2339821256568,1495,16,32,117069,0,16,0.3125,0.6875,0.4375,0.0625,0.0,0.0,431.0065348493288,18410.64167803023
172.16.0.5,192.168.50.1,208544,6.962592000011641,29952.063829052648,923.8395446524474,625.3081409687325,1495,16,42,117007,0,14,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.047619047619047616,0.0,0.0,435.8960842795765,18446.447756828296
172.16.0.5,192.168.50.1,208458,6.956063000011529,29967.813689964354,924.203369503689,623.9502067937503,1495,16,76,116999,0,6,0.4473684210526316,0.5526315789473685,0.3157894736842105,0.0,0.0,0.0,440.8808968713122,18468.21849964981
172.16.0.5,192.168.50.1,208414,6.931126000010925,30069.284557757495,924.2844002802115,623.8971844339853,1495,16,64,116931,0,12,0.40625,0.59375,0.15625,0.125,0.0,0.0,437.10776627289914,18467.10276660877
172.16.0.5,192.168.50.1,208230,7.604230000012816,27383.443162509426,925.2604860010565,624.7260455184511,1495,16,52,117279,0,14,0.5769230769230769,0.4230769230769231,0.11538461538461539,0.07692307692307693,0.0,0.0,437.7476924554579,18497.557321231332
172.16.0.5,192.168.50.1,208247,7.001516000012525,29743.129916382033,925.2301401700864,624.21644326567,1495,16,38,116939,0,8,0.8947368421052632,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,433.69378670521064,18446.145514701293
172.16.0.5,192.168.50.1,208435,6.971043000012501,29900.116811734802,924.313704512198,624.1733335927943,1495,16,96,117004,0,8,0.625,0.375,0.1875,0.041666666666666664,0.0,0.0,445.3590519826325,18380.926226401516
172.16.0.5,192.168.50.1,208082,6.886258000012392,30216.991579407215,925.9482559760095,623.8167288321484,1495,16,52,117088,0,16,0.15384615384615385,0.8461538461538461,0.38461538461538464,0.11538461538461539,0.0,0.0,434.68663315423726,18572.607933410865
172.16.0.5,192.168.50.1,208297,6.979989000012499,29842.024106288278,925.0151370398997,624.6447017344888,1495,16,12,116873,0,12,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,429.87159680648307,18378.454504865647
172.16.0.5,192.168.50.1,208233,6.967308000012485,29887.15297208432,925.2737222246234,624.4457985096869,1495,16,54,117180,0,4,0.7407407407407407,0.25925925925925924,0.07407407407407407,0.0,0.0,0.0,439.7879874947775,18493.582731843657
172.16.0.5,192.168.50.1,208068,6.941841000012336,29973.028768539967,925.4761808639483,624.0272526568062,1495,16,58,116884,0,16,0.4482758620689655,0.5517241379310345,0.2413793103448276,0.10344827586206896,0.0,0.0,445.57949804871487,18367.668084472385
172.16.0.5,192.168.50.1,298912,204.66771999963808,1460.4745682442183,631.1480602986833,486.5242764284392,1495,16,922,247564,0,428,0.3080260303687636,0.6746203904555315,0.26898047722342733,0.11062906724511931,0.0,0.021691973969631236,26764.13198198801,27465.125960148805
172.16.0.5,192.168.50.1,465052,20.458543000022697,22731.43302528846,394.9864187230675,85.88047107394142,1495,35,36,464890,0,32,0.2222222222222222,0.7222222222222222,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,45944.01084824923,33197.204304034814
172.16.0.5,192.168.50.1,472655,13.261038999940167,35642.380661283976,388.0794575324497,54.11739024233231,1495,35,88,472521,0,18,0.20454545454545456,0.6363636363636364,0.3181818181818182,0.06818181818181818,0.0,0.1590909090909091,46699.14417704245,33277.57100422084
172.16.0.5,192.168.50.1,472659,16.36046999992067,28890.306941199848,388.06037968175787,44.56133795820691,1495,29,46,472553,0,32,0.17391304347826086,0.782608695652174,0.4782608695652174,0.0,0.0,0.043478260869565216,46701.81278257687,33337.95405355658
172.16.0.5,192.168.50.1,472989,18.252075999975446,25914.257643932466,386.7263445872948,43.44010261390936,1495,47,22,472779,0,32,0.09090909090909091,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.0,46894.5377545778,33321.100848011265
172.16.0.5,192.168.50.1,472322,26.33086800001137,17937.957837158883,388.3128331943039,41.55839151537115,1495,31,38,472182,0,38,0.2631578947368421,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.0,0.05263157894736842,46384.125393269846,33242.37546843044
172.16.0.5,192.168.50.1,471441,38.64892100000594,12198.037818440715,389.07206840304514,43.53467002362594,1495,29,68,471187,26,60,0.14705882352941177,0.8235294117647058,0.5294117647058824,0.058823529411764705,0.0,0.058823529411764705,46751.456404937206,33170.532327481065
172.16.0.5,192.168.50.1,472290,48.207890999831996,9796.943824023456,388.19655508268227,45.72901908952193,1495,29,176,471908,20,82,0.11363636363636363,0.8863636363636364,0.4318181818181818,0.10227272727272728,0.0,0.0,46646.504264329116,33500.990630756525
172.16.0.5,192.168.50.1,471501,36.01945699998973,13090.175123965208,388.92960142184216,56.05863435929564,1495,35,126,470933,0,62,0.09523809523809523,0.8888888888888888,0.4603174603174603,0.07936507936507936,0.0,0.015873015873015872,46391.73116069743,33204.009840912324
172.16.0.5,192.168.50.1,469601,45.2214939998983,10384.46452036848,390.6410612413517,66.54952665073574,1495,25,114,468737,0,78,0.15789473684210525,0.8421052631578947,0.3684210526315789,0.10526315789473684,0.0,0.0,46709.50345080185,33101.32570203215
172.16.0.5,192.168.50.1,468520,39.81623599997526,11767.059045970369,389.6079206864168,58.7900646113593,1495,25,128,467994,0,66,0.1875,0.8125,0.1875,0.1875,0.0,0.0,46846.7406578161,33375.1202680782
172.16.0.5,192.168.50.1,472867,37.13090599995213,12735.132291159543,387.54574542101693,41.62860607981245,1495,29,134,472621,12,64,0.14925373134328357,0.8208955223880597,0.3582089552238806,0.11940298507462686,0.0,0.04477611940298507,46408.39640110221,33273.342823669234
172.16.0.5,192.168.50.1,473158,32.00875000003128,14782.145507073461,387.47862658984945,39.76702456967513,1495,31,62,472992,16,50,0.12903225806451613,0.8387096774193549,0.2903225806451613,0.16129032258064516,0.0,0.03225806451612903,46797.33303040422,33117.41034918569
172.16.0.5,192.168.50.1,472353,32.854838000056404,14376.969382688452,387.97798680224327,51.31236139227713,1495,35,40,471963,20,48,0.15,0.7,0.5,0.05,0.0,0.2,46935.03426886248,33097.46277677923
172.16.0.5,192.168.50.1,471782,34.388418000017154,13719.212090528987,388.7621316625051,51.90951736863056,1495,29,58,471384,0,58,0.1724137931034483,0.8275862068965517,0.41379310344827586,0.06896551724137931,0.0,0.0,46698.90255033045,33371.31535963644
172.16.0.5,192.168.50.1,474023,19.754132000003327,23996.144199093138,386.851616904665,38.63670694825349,1495,31,42,473867,0,32,0.14285714285714285,0.7619047619047619,0.38095238095238093,0.14285714285714285,0.0,0.14285714285714285,47039.62867413607,33353.195106566556
172.16.0.5,192.168.50.1,474498,15.705839999900782,30211.564615646,386.42291432208356,40.07699448171973,1495,29,70,474266,0,22,0.17142857142857143,0.8,0.3142857142857143,0.08571428571428572,0.0,0.02857142857142857,47018.09909420061,33258.49535719855
172.16.0.5,192.168.50.1,474312,16.14793599992251,29372.91800031138,386.5848555381268,34.61542490308833,1495,35,32,474176,0,90,0.125,0.875,0.4375,0.125,0.0,0.0,46950.39721955169,33220.249839767916
172.16.0.5,192.168.50.1,473483,24.706035000043894,19164.669684923494,387.2504715058408,38.326957512875914,1495,25,64,473303,0,82,0.09375,0.875,0.4375,0.09375,0.0,0.0625,47317.512563281045,33148.415820631366
172.16.0.5,192.168.50.1,474201,21.63788200000381,21915.315001713963,386.68020522942805,36.89693737896604,1495,25,48,474057,20,38,0.20833333333333334,0.75,0.16666666666666666,0.16666666666666666,0.0,0.041666666666666664,46987.23658322104,33291.230104955495
172.16.0.5,192.168.50.1,437289,792.1555269994846,552.0241734048831,410.637642382955,175.30922621640553,1495,25,3864,424149,0,2424,0.3804347826086957,0.5662525879917184,0.2613871635610766,0.07453416149068323,0.0,0.05745341614906832,45128.93612919602,32511.11485767993
172.16.0.5,192.168.50.1,472059,32.02145200006479,14741.961107792515,388.44932519028345,50.3427470619751,1495,31,74,471605,0,58,0.05405405405405406,0.918918918918919,0.43243243243243246,0.13513513513513514,0.0,0.05405405405405406,46817.583863457745,33140.95391889573
172.16.0.5,192.168.50.1,474436,17.293348999937724,27434.593496130132,386.39148378284955,40.88223036252668,1495,47,94,474158,20,24,0.1276595744680851,0.8723404255319149,0.46808510638297873,0.0851063829787234,0.0,0.0,46879.14033926599,33296.915322614645
172.16.0.5,192.168.50.1,473909,30.724079000064584,15424.677172552636,386.9171106689259,35.572281425758156,651,35,44,473811,0,54,0.2727272727272727,0.6818181818181818,0.22727272727272727,0.13636363636363635,0.0,0.09090909090909091,46856.32980382309,33429.00776520387
172.16.0.5,192.168.50.1,472656,19.898644999968454,23753.175153421216,388.0444678582309,47.94032209090259,1495,35,34,472298,0,36,0.058823529411764705,0.8823529411764706,0.4117647058823529,0.17647058823529413,0.0,0.11764705882352941,46854.56527368742,33235.50889441793
172.16.0.5,192.168.50.1,471562,29.030563000027655,16243.639505012383,388.884125523261,56.0132966248687,1495,25,110,470896,20,62,0.2,0.8,0.3090909090909091,0.10909090909090909,0.0,0.0,46842.63093718323,33507.15468803678
172.16.0.5,192.168.50.1,473371,31.548002000062016,15004.785406032035,387.37527647447774,45.26663066547051,1495,35,70,473069,40,48,0.11428571428571428,0.8571428571428571,0.3142857142857143,0.14285714285714285,0.0,0.05714285714285714,46833.90087478954,33388.154996820675
172.16.0.5,192.168.50.1,473594,21.935277000011194,21590.518323509583,387.1457197515171,37.83977239975989,1495,35,136,473364,0,40,0.1323529411764706,0.8088235294117647,0.47058823529411764,0.07352941176470588,0.0,0.058823529411764705,46689.63535011001,33344.927127455165
172.16.0.5,192.168.50.1,473629,33.39120600006652,14184.243599918389,387.13430765430326,43.025072142056366,1495,23,96,473307,0,56,0.10416666666666667,0.875,0.4375,0.08333333333333333,0.0,0.041666666666666664,46646.081517390194,33148.63108677889
172.16.0.5,192.168.50.1,474964,19.001879999976392,24995.632011179427,385.95235007284765,38.01426612286259,1495,35,132,474692,36,36,0.10606060606060606,0.8787878787878788,0.4696969696969697,0.10606060606060606,0.0,0.015151515151515152,46811.76216092167,33323.922322533916
172.16.0.5,192.168.50.1,472527,19.323677999976358,24453.264021506577,386.2738806459737,37.213841335876445,1495,26,42,472349,0,32,0.23809523809523808,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.047619047619047616,46755.056356567984,33222.14976287069
172.16.0.5,192.168.50.1,472662,40.57623399989092,11648.739998918349,386.91861837846074,37.941663292574496,1495,35,144,472402,0,68,0.1388888888888889,0.8472222222222222,0.4305555555555556,0.08333333333333333,0.0,0.013888888888888888,46680.664246332475,33420.32982130994
172.16.0.5,192.168.50.1,473424,31.92520900010025,14829.158988387935,387.04012470850654,39.07245175895244,1495,31,134,473174,0,50,0.1044776119402985,0.8955223880597015,0.47761194029850745,0.1044776119402985,0.0,0.0,46789.288958734665,33153.24824681469
172.16.0.5,192.168.50.1,472393,26.934389000077598,17538.65662215835,386.8345297241915,35.55701974953063,695,25,152,472195,0,46,0.15789473684210525,0.8289473684210527,0.3815789473684211,0.07894736842105263,0.0,0.013157894736842105,46813.42289788376,32952.22104264881
172.16.0.5,192.168.50.1,474010,17.405562999943523,27233.247209615573,386.65158962891076,36.473336810336036,1478,25,54,473910,0,46,0.14814814814814814,0.8518518518518519,0.2962962962962963,0.14814814814814814,0.0,0.0,46667.72802683488,33261.81820214763
172.16.0.5,192.168.50.1,474714,17.019083999938257,27893.04054211861,386.1876751054319,33.85801593579942,1455,25,50,474636,0,28,0.2,0.8,0.2,0.16,0.0,0.0,46955.43806586703,33314.93754134068
172.16.0.5,192.168.50.1,473899,26.144929000025645,18125.847654798956,386.72163055841014,35.45984159980596,695,35,120,473643,20,136,0.18333333333333332,0.75,0.2833333333333333,0.11666666666666667,0.0,0.08333333333333333,47105.14165043606,33293.564371311186
172.16.0.5,192.168.50.1,474001,30.933541000083896,15323.205319388248,386.7116778234645,35.44587314329411,695,35,72,473877,0,52,0.16666666666666666,0.8055555555555556,0.3055555555555556,0.1111111111111111,0.0,0.027777777777777776,46721.44163408938,33065.480138227555
172.16.0.5,192.168.50.1,475569,15.311306999914338,31059.987237056946,385.42140467524166,31.597485733671682,566,35,60,475477,0,32,0.13333333333333333,0.8333333333333334,0.23333333333333334,0.2,0.0,0.06666666666666667,46549.84720408605,33374.36998206359
172.16.0.5,192.168.50.1,475059,13.817004999934957,34382.1978787904,385.90448765311254,31.968875643296748,547,31,4,475037,0,18,0.5,0.0,0.0,0.0,0.0,0.5,47089.46271094748,33321.91483373644
172.16.0.5,192.168.50.1,474901,19.045669999969974,24934.85395897066,386.0203326588068,33.05980427023219,695,35,50,474817,20,34,0.24,0.68,0.2,0.08,0.0,0.08,46934.73409405329,33247.52931874222
172.16.0.5,192.168.50.1,474382,28.487395000049784,16652.347468035285,386.44730196339657,35.15112022703507,545,35,134,474198,0,50,0.08955223880597014,0.8955223880597015,0.47761194029850745,0.11940298507462686,0.0,0.029850746268656716,46777.27700882411,33209.48835326804
172.16.0.5,192.168.50.1,475342,18.62906199996887,25516.15320195909,385.65663879901206,32.63586885516482,547,47,24,475284,0,34,0.08333333333333333,0.9166666666666666,0.5833333333333334,0.08333333333333333,0.0,0.0,46931.899184166345,33129.736623315424
172.16.0.5,192.168.50.1,475006,14.347411999934788,33107.43428864794,385.9622741607474,35.29235528372587,1495,35,34,474902,0,18,0.17647058823529413,0.7647058823529411,0.5294117647058824,0.0,0.0,0.058823529411764705,46764.93721342467,33184.423144128705
172.16.0.5,192.168.50.1,1073199,817.0467789965521,1313.5098596411317,121.8794771519541,244.23911421871054,1495,23,880525,162602,0,10992,0.99547542659209,0.004383748331961046,0.002094205161693308,0.0005519434428324011,0.0,0.00019760938076715596,37388.589527198594,31858.216996102306
172.16.0.5,192.168.50.1,2333462,114.35690299812727,20405.082149157304,35.13755441485655,10.574835793341297,1495,25,2328738,116,0,4498,0.9998685983567065,0.0001288251404838157,6.011839889244733e-05,1.8894353937626304e-05,0.0,3.4353370795684187e-06,36345.08101953235,32750.41089291362
172.16.0.5,192.168.50.1,2383024,110.6675579980869,21533.17596509354,35.0819924600004,6.026241198040969,1495,31,2377488,706,0,4798,0.9998982118942346,9.926443372164235e-05,5.1314664890001546e-05,1.0935912189672462e-05,0.0,3.3648960583607573e-06,36712.70467271836,32726.23946296806
172.16.0.5,192.168.50.1,611695,137.31229399944786,4454.772272630298,279.3591561153843,252.0686763020737,1495,25,314155,296866,0,670,0.9979946204898855,0.0019289841002053127,0.0009676751921822031,0.00022281994556827043,0.0,8.912797822730817e-05,33974.05006089636,32773.498199265974
172.16.0.5,192.168.50.1,348575,12.749035999954987,27341.282901799845,538.696685074948,16.13171128171148,1495,35,4,348545,0,24,0.5,0.0,0.0,0.0,0.0,0.5,36924.70943699347,32754.862700996917
172.16.0.5,192.168.50.1,348573,11.683329999964066,29835.0727062466,538.6847833882716,14.836018206466644,1483,27,28,348527,0,18,0.35714285714285715,0.5714285714285714,0.14285714285714285,0.0,0.0,0.07142857142857142,43165.789808734466,32851.81752172429
172.16.0.5,192.168.50.1,347185,10.329455999978483,33611.160161844266,538.7464003341158,15.32863884660192,1483,35,30,347135,0,20,0.2,0.8,0.13333333333333333,0.26666666666666666,0.0,0.0,45828.400527096506,32933.06961130233
172.16.0.5,192.168.50.1,348480,9.583714999989914,36361.68229130006,538.7847509182736,15.700893708886346,1483,31,50,348412,0,18,0.12,0.88,0.44,0.12,0.0,0.0,47294.459865702476,32676.285789715334
172.16.0.5,192.168.50.1,348505,9.66341299998706,36064.38015227815,538.7694093341559,13.043917286782873,1483,35,70,348421,0,14,0.14285714285714285,0.8285714285714286,0.45714285714285713,0.05714285714285714,0.0,0.05714285714285714,48717.21671998967,32733.772066397898
172.16.0.5,192.168.50.1,348443,8.440421000011966,41282.65639824198,538.9148038560108,11.676818450047971,1483,35,22,348393,0,28,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.0,49525.921430477865,32931.338962183196
172.16.0.5,192.168.50.1,348522,7.946875000021541,43856.484467045884,538.8043911144777,10.85854138787429,1483,35,4,348500,0,18,0.5,0.5,0.0,0.5,0.0,0.0,50058.325150205725,32850.4512369377
172.16.0.5,192.168.50.1,348451,7.61111300002135,45781.87184962601,538.910001693208,13.039325449896685,1483,35,2,348441,0,8,1.0,0.0,0.0,0.0,0.0,0.0,49642.592028721396,32740.70904947898
172.16.0.5,192.168.50.1,348432,7.227119000020683,48211.742465981646,538.8667975386876,10.639362816007026,1483,35,0,348420,0,12,0.0,0.0,0.0,0.0,0.0,0.0,49638.33412832346,32705.757462001195
172.16.0.5,192.168.50.1,348473,7.029421000020084,49573.49972337756,538.8574466314464,10.40297892636649,1495,35,42,348417,0,12,0.14285714285714285,0.8571428571428571,0.47619047619047616,0.0,0.0,0.0,49501.929056196605,32842.31339874252
172.16.0.5,192.168.50.1,348454,6.914001000020189,50398.314955259986,538.9248968299977,9.960530360102632,1483,35,12,348436,0,6,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,49442.46569418058,32969.42262967279
172.16.0.5,192.168.50.1,348450,6.854395000020381,50835.996466349534,538.9039173482565,7.417952066034343,1483,25,4,348424,0,22,0.0,1.0,0.0,0.5,0.0,0.0,49357.39131869709,32889.83221409097
172.16.0.5,192.168.50.1,347008,6.830285000019841,50804.32222066751,538.8618245112505,10.352132219236019,1483,25,16,346968,0,24,0.25,0.75,0.25,0.0,0.0,0.0,49501.04231314552,32877.4620873294
172.16.0.5,192.168.50.1,348406,6.785078000019875,51348.8570063571,538.945431479366,7.094782057565416,1483,25,6,348392,0,8,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,49363.09403684208,32819.65516954358
172.16.0.5,192.168.50.1,348430,6.719634000019966,51852.52649161616,538.9439887495337,5.912513027332085,1483,25,4,348412,0,14,0.5,0.0,0.0,0.0,0.0,0.5,49356.19053468415,32812.833513187725
172.16.0.5,192.168.50.1,348470,6.648920000020169,52410.01546099862,538.8514821935892,9.810434990348183,1483,38,16,348434,0,20,0.25,0.75,0.25,0.0,0.0,0.0,49792.06647631073,32694.75720148076
